MMSI_x,BaseDateTime_x,LAT_x,LON_x,SOG_x,COG_x,Heading_x,VesselName_x,IMO_x,CallSign_x,VesselType_x,Status_x,Length_x,Width_x,Draft_x,Cargo_x,MMSI_y,BaseDateTime_y,LAT_y,LON_y,SOG_y,COG_y,Heading_y,VesselName_y,IMO_y,CallSign_y,VesselType_y,Status_y,Length_y,Width_y,Draft_y,Cargo_y,
366853410,2017-12-11T21:00:35,40.76080,-74.00384,1.2,29.3,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314.5-568.5,367791550,2017-12-11T21:00:37,40.70390,-74.00262,12.9,67.3,72.0,FLYER,,WDJ5814,1012,undefined,24.51,,,,314.5-568.5
366853410,2017-12-11T21:00:35,40.76080,-74.00384,1.2,29.3,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314.5-569,367791550,2017-12-11T21:00:37,40.70390,-74.00262,12.9,67.3,72.0,FLYER,,WDJ5814,1012,undefined,24.51,,,,314.5-569
338862000,2017-12-11T22:11:34,41.29500,-73.94751,0.0,-49.6,104.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,318-567.5,366774330,2017-12-11T22:11:37,41.26644,-73.96639,6.6,27.9,26.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,318-567.5
338862000,2017-12-11T22:11:34,41.29500,-73.94751,0.0,-49.6,104.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,318-568,366774330,2017-12-11T22:11:37,41.26644,-73.96639,6.6,27.9,26.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,318-568
338862000,2017-12-11T22:11:34,41.29500,-73.94751,0.0,-49.6,104.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,318.5-567.5,366774330,2017-12-11T22:11:37,41.26644,-73.96639,6.6,27.9,26.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,318.5-567.5
338862000,2017-12-11T22:11:34,41.29500,-73.94751,0.0,-49.6,104.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,318.5-568,366774330,2017-12-11T22:11:37,41.26644,-73.96639,6.6,27.9,26.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,318.5-568
367686940,2017-12-11T23:25:01,40.64151,-74.13127,0.0,-49.6,511.0,NORMANDY,IMO8735235,WDI3305,1025,under way using engine,24.05,8.2,,,313-569.5,367682610,2017-12-11T23:25:03,40.64128,-74.12985,0.0,-90.5,210.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-569.5
367686940,2017-12-11T23:25:01,40.64151,-74.13127,0.0,-49.6,511.0,NORMANDY,IMO8735235,WDI3305,1025,under way using engine,24.05,8.2,,,313-570,367682610,2017-12-11T23:25:03,40.64128,-74.12985,0.0,-90.5,210.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-570
367686940,2017-12-11T23:25:01,40.64151,-74.13127,0.0,-49.6,511.0,NORMANDY,IMO8735235,WDI3305,1025,under way using engine,24.05,8.2,,,313.5-569.5,367682610,2017-12-11T23:25:03,40.64128,-74.12985,0.0,-90.5,210.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-569.5
367686940,2017-12-11T23:25:01,40.64151,-74.13127,0.0,-49.6,511.0,NORMANDY,IMO8735235,WDI3305,1025,under way using engine,24.05,8.2,,,313.5-570,367682610,2017-12-11T23:25:03,40.64128,-74.12985,0.0,-90.5,210.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-570
338190755,2017-12-12T01:36:15,38.94330,-76.45905,0.1,-62.6,511.0,MAGNA GRAECIA,,,,,7.47,,,,300-587.5,367071780,2017-12-12T01:36:14,38.99306,-76.50787,0.0,0.0,511.0,CLUB CARP,,WDC7465,1019,,16.37,4.8,,,300-587.5
338190755,2017-12-12T01:36:15,38.94330,-76.45905,0.1,-62.6,511.0,MAGNA GRAECIA,,,,,7.47,,,,300-588,367071780,2017-12-12T01:36:14,38.99306,-76.50787,0.0,0.0,511.0,CLUB CARP,,WDC7465,1019,,16.37,4.8,,,300-588
338190755,2017-12-12T01:36:15,38.94330,-76.45905,0.1,-62.6,511.0,MAGNA GRAECIA,,,,,7.47,,,,300.5-587.5,367071780,2017-12-12T01:36:14,38.99306,-76.50787,0.0,0.0,511.0,CLUB CARP,,WDC7465,1019,,16.37,4.8,,,300.5-587.5
338190755,2017-12-12T01:36:15,38.94330,-76.45905,0.1,-62.6,511.0,MAGNA GRAECIA,,,,,7.47,,,,300.5-588,367071780,2017-12-12T01:36:14,38.99306,-76.50787,0.0,0.0,511.0,CLUB CARP,,WDC7465,1019,,16.37,4.8,,,300.5-588
369493581,2017-12-12T05:12:10,36.88181,-76.35935,0.0,0.0,511.0,USCG C3CEN TEST,,,,under way sailing,,,,,284-586.5,366999708,2017-12-12T05:12:13,36.88266,-76.35173,0.0,-86.3,511.0,CG SEA HORSE,,NEMY,1018,under way using engine,26.52,5.79,,,284-586.5
369493581,2017-12-12T05:12:10,36.88181,-76.35935,0.0,0.0,511.0,USCG C3CEN TEST,,,,under way sailing,,,,,284-587,366999708,2017-12-12T05:12:13,36.88266,-76.35173,0.0,-86.3,511.0,CG SEA HORSE,,NEMY,1018,under way using engine,26.52,5.79,,,284-587
369493581,2017-12-12T05:12:10,36.88181,-76.35935,0.0,0.0,511.0,USCG C3CEN TEST,,,,under way sailing,,,,,284.5-586.5,366999708,2017-12-12T05:12:13,36.88266,-76.35173,0.0,-86.3,511.0,CG SEA HORSE,,NEMY,1018,under way using engine,26.52,5.79,,,284.5-586.5
369493581,2017-12-12T05:12:10,36.88181,-76.35935,0.0,0.0,511.0,USCG C3CEN TEST,,,,under way sailing,,,,,284.5-587,366999708,2017-12-12T05:12:13,36.88266,-76.35173,0.0,-86.3,511.0,CG SEA HORSE,,NEMY,1018,under way using engine,26.52,5.79,,,284.5-587
338175349,2017-12-12T12:48:11,40.09676,-74.08606,0.0,0.0,511.0,ASHLEY ANN II,,,1019,,12.28,,,,309-568.5,367661650,2017-12-12T12:48:15,40.10255,-74.03461,10.3,120.3,511.0,NORMA K III,,WDH8805,1012,under way using engine,26.55,7.2,,,309-568.5
338175349,2017-12-12T12:48:11,40.09676,-74.08606,0.0,0.0,511.0,ASHLEY ANN II,,,1019,,12.28,,,,309-569,367661650,2017-12-12T12:48:15,40.10255,-74.03461,10.3,120.3,511.0,NORMA K III,,WDH8805,1012,under way using engine,26.55,7.2,,,309-569
338175349,2017-12-12T12:48:11,40.09676,-74.08606,0.0,0.0,511.0,ASHLEY ANN II,,,1019,,12.28,,,,309.5-568.5,367661650,2017-12-12T12:48:15,40.10255,-74.03461,10.3,120.3,511.0,NORMA K III,,WDH8805,1012,under way using engine,26.55,7.2,,,309.5-568.5
338175349,2017-12-12T12:48:11,40.09676,-74.08606,0.0,0.0,511.0,ASHLEY ANN II,,,1019,,12.28,,,,309.5-569,367661650,2017-12-12T12:48:15,40.10255,-74.03461,10.3,120.3,511.0,NORMA K III,,WDH8805,1012,under way using engine,26.55,7.2,,,309.5-569
367496470,2017-12-12T14:20:04,40.66708,-74.03958,0.1,-128.1,37.0,REINAUER TWINS,IMO9592965,WDF8591,1025,at anchor,35.64,10.7,,,313-568.5,366999414,2017-12-12T14:20:07,40.63937,-74.06622,7.9,27.9,511.0,HOCKING,,AEPB,1018,under way using engine,19.81,,,,313-568.5
367496470,2017-12-12T14:20:04,40.66708,-74.03958,0.1,-128.1,37.0,REINAUER TWINS,IMO9592965,WDF8591,1025,at anchor,35.64,10.7,,,313-569,366999414,2017-12-12T14:20:07,40.63937,-74.06622,7.9,27.9,511.0,HOCKING,,AEPB,1018,under way using engine,19.81,,,,313-569
367496470,2017-12-12T14:20:04,40.66708,-74.03958,0.1,-128.1,37.0,REINAUER TWINS,IMO9592965,WDF8591,1025,at anchor,35.64,10.7,,,313.5-568.5,366999414,2017-12-12T14:20:07,40.63937,-74.06622,7.9,27.9,511.0,HOCKING,,AEPB,1018,under way using engine,19.81,,,,313.5-568.5
367496470,2017-12-12T14:20:04,40.66708,-74.03958,0.1,-128.1,37.0,REINAUER TWINS,IMO9592965,WDF8591,1025,at anchor,35.64,10.7,,,313.5-569,366999414,2017-12-12T14:20:07,40.63937,-74.06622,7.9,27.9,511.0,HOCKING,,AEPB,1018,under way using engine,19.81,,,,313.5-569
338862000,2017-12-12T16:31:04,40.65605,-74.14475,10.7,22.6,21.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-569.5,566961000,2017-12-12T16:31:07,40.66593,-74.14417,0.0,31.9,28.0,APL MEXICO CITY,IMO9632210,9V9926,1004,moored,328.2,45.2,,,313-569.5
338862000,2017-12-12T16:31:04,40.65605,-74.14475,10.7,22.6,21.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-570,566961000,2017-12-12T16:31:07,40.66593,-74.14417,0.0,31.9,28.0,APL MEXICO CITY,IMO9632210,9V9926,1004,moored,328.2,45.2,,,313-570
338862000,2017-12-12T16:31:04,40.65605,-74.14475,10.7,22.6,21.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-569.5,566961000,2017-12-12T16:31:07,40.66593,-74.14417,0.0,31.9,28.0,APL MEXICO CITY,IMO9632210,9V9926,1004,moored,328.2,45.2,,,313.5-569.5
338862000,2017-12-12T16:31:04,40.65605,-74.14475,10.7,22.6,21.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-570,566961000,2017-12-12T16:31:07,40.66593,-74.14417,0.0,31.9,28.0,APL MEXICO CITY,IMO9632210,9V9926,1004,moored,328.2,45.2,,,313.5-570
367291000,2017-12-12T16:37:48,36.88134,-76.35073,0.0,-96.3,511.0,CG HARRIET LANE,,NHNC,1018,moored,82.3,11.58,,,284-586.5,338139461,2017-12-12T16:37:47,36.84832,-76.31588,0.0,-63.1,511.0,BUNNY C,,WDH8056,1025,under way using engine,15.45,6.7,,52,284-586.5
367291000,2017-12-12T16:37:48,36.88134,-76.35073,0.0,-96.3,511.0,CG HARRIET LANE,,NHNC,1018,moored,82.3,11.58,,,284-587,338139461,2017-12-12T16:37:47,36.84832,-76.31588,0.0,-63.1,511.0,BUNNY C,,WDH8056,1025,under way using engine,15.45,6.7,,52,284-587
367291000,2017-12-12T16:37:48,36.88134,-76.35073,0.0,-96.3,511.0,CG HARRIET LANE,,NHNC,1018,moored,82.3,11.58,,,284.5-586.5,338139461,2017-12-12T16:37:47,36.84832,-76.31588,0.0,-63.1,511.0,BUNNY C,,WDH8056,1025,under way using engine,15.45,6.7,,52,284.5-586.5
367291000,2017-12-12T16:37:48,36.88134,-76.35073,0.0,-96.3,511.0,CG HARRIET LANE,,NHNC,1018,moored,82.3,11.58,,,284.5-587,338139461,2017-12-12T16:37:47,36.84832,-76.31588,0.0,-63.1,511.0,BUNNY C,,WDH8056,1025,under way using engine,15.45,6.7,,52,284.5-587
366910960,2017-12-12T17:09:42,40.64192,-74.16493,0.0,-184.2,183.0,TASMAN SEA,IMO7617151,WDB5559,1025,under way using engine,37.65,10.37,,,313-569.5,367707930,2017-12-12T17:09:43,40.64151,-74.12952,0.0,-193.8,283.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-569.5
366910960,2017-12-12T17:09:42,40.64192,-74.16493,0.0,-184.2,183.0,TASMAN SEA,IMO7617151,WDB5559,1025,under way using engine,37.65,10.37,,,313-570,367707930,2017-12-12T17:09:43,40.64151,-74.12952,0.0,-193.8,283.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-570
366910960,2017-12-12T17:09:42,40.64192,-74.16493,0.0,-184.2,183.0,TASMAN SEA,IMO7617151,WDB5559,1025,under way using engine,37.65,10.37,,,313.5-569.5,367707930,2017-12-12T17:09:43,40.64151,-74.12952,0.0,-193.8,283.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-569.5
366910960,2017-12-12T17:09:42,40.64192,-74.16493,0.0,-184.2,183.0,TASMAN SEA,IMO7617151,WDB5559,1025,under way using engine,37.65,10.37,,,313.5-570,367707930,2017-12-12T17:09:43,40.64151,-74.12952,0.0,-193.8,283.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-570
366990540,2017-12-12T17:14:28,40.69326,-74.01500,0.0,-174.1,511.0,PORT IMPERIAL MANHAT,,WBP3384,1012,under way using engine,27.34,7.3,,,314-568.5,367752090,2017-12-12T17:14:29,40.77127,-74.01230,0.1,-201.5,511.0,BETSY ROSS,IMO9725287,WDI9782,1012,under way using engine,33.52,,,,314-568.5
366990540,2017-12-12T17:14:28,40.69326,-74.01500,0.0,-174.1,511.0,PORT IMPERIAL MANHAT,,WBP3384,1012,under way using engine,27.34,7.3,,,314-569,367752090,2017-12-12T17:14:29,40.77127,-74.01230,0.1,-201.5,511.0,BETSY ROSS,IMO9725287,WDI9782,1012,under way using engine,33.52,,,,314-569
366990540,2017-12-12T17:14:28,40.69326,-74.01500,0.0,-174.1,511.0,PORT IMPERIAL MANHAT,,WBP3384,1012,under way using engine,27.34,7.3,,,314.5-568.5,367752090,2017-12-12T17:14:29,40.77127,-74.01230,0.1,-201.5,511.0,BETSY ROSS,IMO9725287,WDI9782,1012,under way using engine,33.52,,,,314.5-568.5
366990540,2017-12-12T17:14:28,40.69326,-74.01500,0.0,-174.1,511.0,PORT IMPERIAL MANHAT,,WBP3384,1012,under way using engine,27.34,7.3,,,314.5-569,367752090,2017-12-12T17:14:29,40.77127,-74.01230,0.1,-201.5,511.0,BETSY ROSS,IMO9725287,WDI9782,1012,under way using engine,33.52,,,,314.5-569
367482250,2017-12-12T19:50:54,40.71466,-74.01799,0.4,23.1,511.0,JERSEY,,WDF7218,1012,under way using engine,21.03,7.8,,,314-568.5,367531740,2017-12-12T19:50:56,40.74056,-74.01194,0.0,-193.7,511.0,FDNY M1A,,WDG3985,1018,under way using engine,,,,,314-568.5
367482250,2017-12-12T19:50:54,40.71466,-74.01799,0.4,23.1,511.0,JERSEY,,WDF7218,1012,under way using engine,21.03,7.8,,,314-569,367531740,2017-12-12T19:50:56,40.74056,-74.01194,0.0,-193.7,511.0,FDNY M1A,,WDG3985,1018,under way using engine,,,,,314-569
367482250,2017-12-12T19:50:54,40.71466,-74.01799,0.4,23.1,511.0,JERSEY,,WDF7218,1012,under way using engine,21.03,7.8,,,314.5-568.5,367531740,2017-12-12T19:50:56,40.74056,-74.01194,0.0,-193.7,511.0,FDNY M1A,,WDG3985,1018,under way using engine,,,,,314.5-568.5
367482250,2017-12-12T19:50:54,40.71466,-74.01799,0.4,23.1,511.0,JERSEY,,WDF7218,1012,under way using engine,21.03,7.8,,,314.5-569,367531740,2017-12-12T19:50:56,40.74056,-74.01194,0.0,-193.7,511.0,FDNY M1A,,WDG3985,1018,under way using engine,,,,,314.5-569
367552410,2017-12-12T21:51:38,36.83657,-76.27707,0.0,-186.4,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,1025,under way using engine,26.21,10.97,,,284-585.5,369958000,2017-12-12T21:51:39,36.85294,-76.29862,0.0,-78.2,162.0,THOMAS JEFFERSON,IMO8892033,WTEA,1020,moored,57.91,13.72,,,284-585.5
367552410,2017-12-12T21:51:38,36.83657,-76.27707,0.0,-186.4,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,1025,under way using engine,26.21,10.97,,,284-586,369958000,2017-12-12T21:51:39,36.85294,-76.29862,0.0,-78.2,162.0,THOMAS JEFFERSON,IMO8892033,WTEA,1020,moored,57.91,13.72,,,284-586
367552410,2017-12-12T21:51:38,36.83657,-76.27707,0.0,-186.4,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,1025,under way using engine,26.21,10.97,,,284.5-585.5,369958000,2017-12-12T21:51:39,36.85294,-76.29862,0.0,-78.2,162.0,THOMAS JEFFERSON,IMO8892033,WTEA,1020,moored,57.91,13.72,,,284.5-585.5
367552410,2017-12-12T21:51:38,36.83657,-76.27707,0.0,-186.4,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,1025,under way using engine,26.21,10.97,,,284.5-586,369958000,2017-12-12T21:51:39,36.85294,-76.29862,0.0,-78.2,162.0,THOMAS JEFFERSON,IMO8892033,WTEA,1020,moored,57.91,13.72,,,284.5-586
366902340,2017-12-13T00:05:11,40.76141,-74.01347,25.3,20.4,511.0,JERSEY CITY,,WDH3600,1012,restricted maneuverability,23.93,8.7,,,314-568.5,366902330,2017-12-13T00:05:12,40.70312,-74.00557,0.1,-171.4,511.0,BAYONNE,,WDH3843,1012,under way using engine,23.93,8.7,,,314-568.5
366902340,2017-12-13T00:05:11,40.76141,-74.01347,25.3,20.4,511.0,JERSEY CITY,,WDH3600,1012,restricted maneuverability,23.93,8.7,,,314-569,366902330,2017-12-13T00:05:12,40.70312,-74.00557,0.1,-171.4,511.0,BAYONNE,,WDH3843,1012,under way using engine,23.93,8.7,,,314-569
366902340,2017-12-13T00:05:11,40.76141,-74.01347,25.3,20.4,511.0,JERSEY CITY,,WDH3600,1012,restricted maneuverability,23.93,8.7,,,314.5-568.5,366902330,2017-12-13T00:05:12,40.70312,-74.00557,0.1,-171.4,511.0,BAYONNE,,WDH3843,1012,under way using engine,23.93,8.7,,,314.5-568.5
366902340,2017-12-13T00:05:11,40.76141,-74.01347,25.3,20.4,511.0,JERSEY CITY,,WDH3600,1012,restricted maneuverability,23.93,8.7,,,314.5-569,366902330,2017-12-13T00:05:12,40.70312,-74.00557,0.1,-171.4,511.0,BAYONNE,,WDH3843,1012,under way using engine,23.93,8.7,,,314.5-569
368817000,2017-12-13T07:15:50,36.93369,-76.33000,0.0,-49.6,85.0,COMFORT,IMO7390478,NCOM,1018,moored,262.68,,,,285-586.5,366575000,2017-12-13T07:15:51,36.97340,-76.43600,0.0,202.3,511.0,GOPHER STATE,IMO7226689,WCJV,0,moored,180,28,,,285-586.5
368817000,2017-12-13T07:15:50,36.93369,-76.33000,0.0,-49.6,85.0,COMFORT,IMO7390478,NCOM,1018,moored,262.68,,,,285-587,366575000,2017-12-13T07:15:51,36.97340,-76.43600,0.0,202.3,511.0,GOPHER STATE,IMO7226689,WCJV,0,moored,180,28,,,285-587
368817000,2017-12-13T07:15:50,36.93369,-76.33000,0.0,-49.6,85.0,COMFORT,IMO7390478,NCOM,1018,moored,262.68,,,,285.5-586.5,366575000,2017-12-13T07:15:51,36.97340,-76.43600,0.0,202.3,511.0,GOPHER STATE,IMO7226689,WCJV,0,moored,180,28,,,285.5-586.5
368817000,2017-12-13T07:15:50,36.93369,-76.33000,0.0,-49.6,85.0,COMFORT,IMO7390478,NCOM,1018,moored,262.68,,,,285.5-587,366575000,2017-12-13T07:15:51,36.97340,-76.43600,0.0,202.3,511.0,GOPHER STATE,IMO7226689,WCJV,0,moored,180,28,,,285.5-587
366920510,2017-12-13T08:01:06,36.87990,-76.35070,0.0,-185.6,511.0,KAYE E MORAN,IMO9311373,WDB6244,1025,moored,28.04,9.75,,,284-586.5,367261000,2017-12-13T08:01:05,36.88118,-76.35078,0.0,-127.1,511.0,CG FORWARD,,NICB,1018,under way using engine,82.3,11.58,,,284-586.5
366920510,2017-12-13T08:01:06,36.87990,-76.35070,0.0,-185.6,511.0,KAYE E MORAN,IMO9311373,WDB6244,1025,moored,28.04,9.75,,,284-587,367261000,2017-12-13T08:01:05,36.88118,-76.35078,0.0,-127.1,511.0,CG FORWARD,,NICB,1018,under way using engine,82.3,11.58,,,284-587
366920510,2017-12-13T08:01:06,36.87990,-76.35070,0.0,-185.6,511.0,KAYE E MORAN,IMO9311373,WDB6244,1025,moored,28.04,9.75,,,284.5-586.5,367261000,2017-12-13T08:01:05,36.88118,-76.35078,0.0,-127.1,511.0,CG FORWARD,,NICB,1018,under way using engine,82.3,11.58,,,284.5-586.5
366920510,2017-12-13T08:01:06,36.87990,-76.35070,0.0,-185.6,511.0,KAYE E MORAN,IMO9311373,WDB6244,1025,moored,28.04,9.75,,,284.5-587,367261000,2017-12-13T08:01:05,36.88118,-76.35078,0.0,-127.1,511.0,CG FORWARD,,NICB,1018,under way using engine,82.3,11.58,,,284.5-587
367668450,2017-12-14T01:01:27,40.70479,-73.97274,0.1,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314-568.5,367531670,2017-12-14T01:01:24,40.70447,-73.97220,0.0,-124.2,511.0,FDNY SE9,,WDG3979,,under way using engine,,,,,314-568.5
367668450,2017-12-14T01:01:27,40.70479,-73.97274,0.1,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314-569,367531670,2017-12-14T01:01:24,40.70447,-73.97220,0.0,-124.2,511.0,FDNY SE9,,WDG3979,,under way using engine,,,,,314-569
367668450,2017-12-14T01:01:27,40.70479,-73.97274,0.1,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314.5-568.5,367531670,2017-12-14T01:01:24,40.70447,-73.97220,0.0,-124.2,511.0,FDNY SE9,,WDG3979,,under way using engine,,,,,314.5-568.5
367668450,2017-12-14T01:01:27,40.70479,-73.97274,0.1,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314.5-569,367531670,2017-12-14T01:01:24,40.70447,-73.97220,0.0,-124.2,511.0,FDNY SE9,,WDG3979,,under way using engine,,,,,314.5-569
338862000,2017-12-14T03:41:16,40.68339,-74.13969,7.0,35.5,32.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-569.5,367645150,2017-12-14T03:41:17,40.63947,-74.16029,0.0,-168.4,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,313-569.5
338862000,2017-12-14T03:41:16,40.68339,-74.13969,7.0,35.5,32.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-570,367645150,2017-12-14T03:41:17,40.63947,-74.16029,0.0,-168.4,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,313-570
338862000,2017-12-14T03:41:16,40.68339,-74.13969,7.0,35.5,32.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-569.5,367645150,2017-12-14T03:41:17,40.63947,-74.16029,0.0,-168.4,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,313.5-569.5
338862000,2017-12-14T03:41:16,40.68339,-74.13969,7.0,35.5,32.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-570,367645150,2017-12-14T03:41:17,40.63947,-74.16029,0.0,-168.4,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,313.5-570
367514210,2017-12-14T09:44:13,40.68664,-74.01676,2.0,160.8,511.0,SUNDANCE,,WDG2298,1012,,16.43,,,,313-568.5,367000110,2017-12-14T09:44:10,40.67362,-74.04612,14.0,-199.6,209.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,under way using engine,60,12.27,,60,313-568.5
367514210,2017-12-14T09:44:13,40.68664,-74.01676,2.0,160.8,511.0,SUNDANCE,,WDG2298,1012,,16.43,,,,313-569,367000110,2017-12-14T09:44:10,40.67362,-74.04612,14.0,-199.6,209.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,under way using engine,60,12.27,,60,313-569
367514210,2017-12-14T09:44:13,40.68664,-74.01676,2.0,160.8,511.0,SUNDANCE,,WDG2298,1012,,16.43,,,,313.5-568.5,367000110,2017-12-14T09:44:10,40.67362,-74.04612,14.0,-199.6,209.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,under way using engine,60,12.27,,60,313.5-568.5
367514210,2017-12-14T09:44:13,40.68664,-74.01676,2.0,160.8,511.0,SUNDANCE,,WDG2298,1012,,16.43,,,,313.5-569,367000110,2017-12-14T09:44:10,40.67362,-74.04612,14.0,-199.6,209.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,under way using engine,60,12.27,,60,313.5-569
366994750,2017-12-14T13:07:59,40.67599,-74.07612,0.0,188.8,299.0,RUBY M,IMO6804484,WCX3165,1025,under way using engine,28.99,8.54,,,313-568.5,367669920,2017-12-14T13:07:58,40.67730,-74.07043,3.5,131.5,511.0,JAMES E BROWN,,WDH9622,1025,under way using engine,22.62,,,,313-568.5
366994750,2017-12-14T13:07:59,40.67599,-74.07612,0.0,188.8,299.0,RUBY M,IMO6804484,WCX3165,1025,under way using engine,28.99,8.54,,,313-569,367669920,2017-12-14T13:07:58,40.67730,-74.07043,3.5,131.5,511.0,JAMES E BROWN,,WDH9622,1025,under way using engine,22.62,,,,313-569
366994750,2017-12-14T13:07:59,40.67599,-74.07612,0.0,188.8,299.0,RUBY M,IMO6804484,WCX3165,1025,under way using engine,28.99,8.54,,,313.5-568.5,367669920,2017-12-14T13:07:58,40.67730,-74.07043,3.5,131.5,511.0,JAMES E BROWN,,WDH9622,1025,under way using engine,22.62,,,,313.5-568.5
366994750,2017-12-14T13:07:59,40.67599,-74.07612,0.0,188.8,299.0,RUBY M,IMO6804484,WCX3165,1025,under way using engine,28.99,8.54,,,313.5-569,367669920,2017-12-14T13:07:58,40.67730,-74.07043,3.5,131.5,511.0,JAMES E BROWN,,WDH9622,1025,under way using engine,22.62,,,,313.5-569
367060270,2017-12-14T15:08:22,40.72890,-74.02827,0.1,-145.4,511.0,HELEN PARKER,,WDC6715,1025,undefined,11.89,4.6,,,314-568.5,367496240,2017-12-14T15:08:21,40.70015,-73.97091,0.1,-97.4,511.0,PETER R WEISS,,WDF8566,1012,under way using engine,23.93,8.7,,,314-568.5
367060270,2017-12-14T15:08:22,40.72890,-74.02827,0.1,-145.4,511.0,HELEN PARKER,,WDC6715,1025,undefined,11.89,4.6,,,314-569,367496240,2017-12-14T15:08:21,40.70015,-73.97091,0.1,-97.4,511.0,PETER R WEISS,,WDF8566,1012,under way using engine,23.93,8.7,,,314-569
367060270,2017-12-14T15:08:22,40.72890,-74.02827,0.1,-145.4,511.0,HELEN PARKER,,WDC6715,1025,undefined,11.89,4.6,,,314.5-568.5,367496240,2017-12-14T15:08:21,40.70015,-73.97091,0.1,-97.4,511.0,PETER R WEISS,,WDF8566,1012,under way using engine,23.93,8.7,,,314.5-568.5
367060270,2017-12-14T15:08:22,40.72890,-74.02827,0.1,-145.4,511.0,HELEN PARKER,,WDC6715,1025,undefined,11.89,4.6,,,314.5-569,367496240,2017-12-14T15:08:21,40.70015,-73.97091,0.1,-97.4,511.0,PETER R WEISS,,WDF8566,1012,under way using engine,23.93,8.7,,,314.5-569
369886000,2017-12-14T15:33:14,36.94400,-76.33217,0.0,-157.2,267.0,ROBERT E PEARY,IMO9319806,NPEA,1018,moored,210,32.24,,,285-586.5,367105070,2017-12-14T15:33:15,37.02036,-76.34418,0.0,0.0,511.0,LIONA KAI,,WDC9653,1019,,9.88,3.3,,,285-586.5
369886000,2017-12-14T15:33:14,36.94400,-76.33217,0.0,-157.2,267.0,ROBERT E PEARY,IMO9319806,NPEA,1018,moored,210,32.24,,,285-587,367105070,2017-12-14T15:33:15,37.02036,-76.34418,0.0,0.0,511.0,LIONA KAI,,WDC9653,1019,,9.88,3.3,,,285-587
